timestamp_local,timestamp_utc,group,nrel_id,city,network,funded,multifamily,available,occupied,reserved,out_of_service,unknown,total_ports
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,4e6f6c02-d985-49db-b06d-f44e7dd97fb2,Bellevue,ChargePoint,False,False,3,1,0,0,0,4
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,8796233e-0c85-40ee-b0d7-f897174d4d5a,Bellevue,ChargePoint,False,False,4,0,0,0,0,4
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,26a77be4-b33b-492e-9780-ac18c7247436,Bellevue,ChargePoint,False,False,1,1,0,0,0,2
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,f657f99c-a755-4f8f-80dc-876d068e4ca2,Bellevue,ChargePoint,False,False,8,2,0,0,0,10
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,48f439d9-45bb-4130-94a9-88818e6286f9,Bellevue,ChargePoint,False,False,1,3,0,0,0,4
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,306858be-16c2-8640-9874-12775d4d4447,Bellevue,ChargePoint,False,False,10,0,0,0,0,10
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,2764c23d-d189-4222-9f5d-d47194b90da7,Bellevue,ChargePoint,False,False,5,3,0,0,0,8
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,a3eac1ce-6ed8-4693-a5b6-bd9b40f19fb2,Bellevue,ChargePoint,False,False,8,2,0,0,0,10
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,e2e01fce-22f9-4c8b-b98e-c7c60c914344,Bellevue,ChargePoint,False,False,3,5,0,0,0,8
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,3bf25077-312c-8ee5-937b-25a66b24405a,Bellevue,ChargePoint,False,False,2,0,0,0,0,2
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,2f0bf1e2-5ac5-8f46-b4c6-5d6122d769a4,Bellevue,ChargePoint,False,False,24,6,0,0,0,30
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,4540e6c5-c61f-494f-a5b4-f298bba5e288,Bellevue,ChargePoint,False,False,26,4,0,0,0,30
2026-07-23T07:49:58.346104-07:00,2026-07-23T14:49:58.346104+00:00,bellevue_census,2435f59a-0978-8a04-b8bf-9a365dbf658a,Bellevue,ChargePoint,False,False,16,0,0,0,0,16
